country,product_category,brand,year_of_manufacture,product_age,repair_status,year_repaired
gbr,laptop,sony,,,repairable,2016
gbr,laptop,toshiba,,,fixed,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,toshiba,,,repairable,2016
gbr,laptop,samsung,,,repairable,2016
gbr,laptop,dell,,,repairable,2016
gbr,laptop,toshiba,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,sony,,,repairable,2016
gbr,laptop,apple,,,fixed,2016
gbr,laptop,dell,,,repairable,2016
gbr,laptop,apple,,,fixed,2016
gbr,laptop,apple,,,fixed,2016
gbr,laptop,samsung,,,fixed,2016
gbr,laptop,hp,,,repairable,2016
gbr,laptop,dell,,,repairable,2016
gbr,laptop,asus,,,repairable,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,dell,,,fixed,2016
gbr,laptop,panasonic,,,repairable,2016
gbr,laptop,hp,,,repairable,2016
gbr,laptop,apple,,,fixed,2016
gbr,laptop,sharp,2004.0,12.0,fixed,2016
gbr,laptop,apple,,,fixed,2016
gbr,laptop,toshiba,,,fixed,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,samsung,,,fixed,2016
gbr,laptop,toshiba,,,fixed,2016
gbr,laptop,toshiba,,,fixed,2016
gbr,laptop,asus,,,repairable,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,toshiba,,,repairable,2016
gbr,laptop,acer,,,fixed,2016
gbr,laptop,acer,,,fixed,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,dell,,,repairable,2016
gbr,laptop,acer,,,fixed,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,apple,,,fixed,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,toshiba,,,fixed,2016
gbr,laptop,toshiba,,,fixed,2016
gbr,laptop,toshiba,,,repairable,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,dell,,,repairable,2016
gbr,laptop,asus,,,repairable,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,apple,,,fixed,2016
gbr,laptop,acer,,,repairable,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,sony,,,fixed,2016
gbr,laptop,compaq,,,fixed,2016
gbr,laptop,acer,,,fixed,2016
gbr,laptop,samsung,,,repairable,2016
gbr,laptop,dospara,,,repairable,2016
gbr,laptop,toshiba,,,repairable,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,dell,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,apple,,,fixed,2016
gbr,laptop,samsung,,,fixed,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,sony,,,repairable,2016
gbr,laptop,apple,,,fixed,2016
gbr,laptop,sony,,,repairable,2016
gbr,laptop,hp,,,repairable,2016
gbr,laptop,samsung,,,repairable,2016
gbr,laptop,dell,,,repairable,2016
gbr,laptop,toshiba,,,repairable,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,end of life,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,apple,,,fixed,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,toshiba,,,fixed,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,dell,,,repairable,2016
gbr,laptop,dell,,,repairable,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,lenovo,,,fixed,2016
gbr,laptop,dell,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,acer,,,end of life,2016
gbr,laptop,dell,,,fixed,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,hp,,,repairable,2016
gbr,laptop,hp,,,repairable,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,dell,,,fixed,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,sony,,,fixed,2016
gbr,laptop,dell,,,fixed,2016
gbr,laptop,dell,,,fixed,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,toshiba,,,fixed,2016
gbr,laptop,dell,,,fixed,2016
gbr,laptop,dell,,,repairable,2016
gbr,laptop,toshiba,,,repairable,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,acer,,,repairable,2016
gbr,laptop,sony,,,fixed,2016
gbr,laptop,hp,,,end of life,2016
gbr,laptop,lenovo,,,end of life,2016
gbr,laptop,acer,,,fixed,2016
gbr,laptop,acer,,,fixed,2016
gbr,laptop,asus,,,fixed,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,unknown,,,end of life,2016
gbr,laptop,unknown,,,end of life,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,dell,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,apple,,,end of life,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,end of life,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,acer,,,fixed,2016
gbr,laptop,hp,,,repairable,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,toshiba,,,fixed,2016
gbr,laptop,hp,,,repairable,2016
gbr,laptop,unknown,,,end of life,2016
gbr,laptop,hp,,,end of life,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,lenovo,,,repairable,2016
gbr,laptop,unknown,,,end of life,2016
gbr,laptop,hp,,,fixed,2016
gbr,laptop,sony,,,fixed,2016
gbr,laptop,acer,,,repairable,2017
gbr,laptop,unknown,,,fixed,2017
gbr,laptop,acer,,,fixed,2016
gbr,laptop,unknown,,,repairable,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,apple,,,fixed,2016
gbr,laptop,apple,,,repairable,2016
gbr,laptop,apple,,,repairable,2017
gbr,laptop,apple,,,fixed,2017
gbr,laptop,compaq,,,fixed,2017
gbr,laptop,toshiba,,,fixed,2017
gbr,laptop,asus,,,fixed,2017
gbr,laptop,hp,,,repairable,2017
gbr,laptop,apple,,,repairable,2017
gbr,laptop,apple,,,repairable,2017
gbr,laptop,dell,,,fixed,2017
gbr,laptop,toshiba,,,fixed,2017
gbr,laptop,acer,,,fixed,2017
gbr,laptop,apple,,,fixed,2017
gbr,laptop,apple,,,fixed,2017
gbr,laptop,apple,,,fixed,2017
gbr,laptop,asus,,,fixed,2017
gbr,laptop,acer,,,repairable,2017
gbr,laptop,apple,,,fixed,2017
gbr,laptop,toshiba,,,repairable,2017
gbr,laptop,sony,,,repairable,2017
gbr,laptop,unknown,,,fixed,2017
gbr,laptop,unknown,,,end of life,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,dell,,,fixed,2017
gbr,laptop,asus,,,repairable,2017
gbr,laptop,asus,,,repairable,2017
gbr,laptop,toshiba,,,end of life,2017
gbr,laptop,sony,,,end of life,2017
gbr,laptop,lenovo,,,repairable,2017
gbr,laptop,apple,,,repairable,2017
gbr,laptop,asus,,,repairable,2017
gbr,laptop,dell,,,repairable,2017
gbr,laptop,apple,,,fixed,2017
gbr,laptop,samsung,,,repairable,2017
gbr,laptop,acer,,,fixed,2017
gbr,laptop,asus,,,repairable,2017
gbr,laptop,apple,,,repairable,2017
gbr,laptop,sony,,,fixed,2017
gbr,laptop,apple,,,fixed,2017
gbr,laptop,dell,,,repairable,2017
gbr,laptop,lenovo,2002.0,15.0,fixed,2017
gbr,laptop,toshiba,,,fixed,2017
gbr,laptop,toshiba,,,fixed,2017
gbr,laptop,toshiba,,,fixed,2017
gbr,laptop,toshiba,,,fixed,2017
gbr,laptop,toshiba,,,fixed,2017
gbr,laptop,toshiba,,,repairable,2017
gbr,laptop,acer,,,repairable,2017
gbr,laptop,apple,,,fixed,2017
gbr,laptop,toshiba,,,fixed,2017
gbr,laptop,unknown,,,end of life,2017
gbr,laptop,apple,,,fixed,2017
gbr,laptop,unknown,,,fixed,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,asus,,,fixed,2017
gbr,laptop,sony,,,repairable,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,toshiba,,,repairable,2017
gbr,laptop,unknown,,,fixed,2017
gbr,laptop,unknown,,,fixed,2017
gbr,laptop,acer,,,end of life,2017
gbr,laptop,toshiba,,,fixed,2017
gbr,laptop,apple,,,repairable,2017
gbr,laptop,lenovo,,,repairable,2017
gbr,laptop,hp,,,repairable,2017
gbr,laptop,lenovo,,,fixed,2017
gbr,laptop,asus,,,fixed,2017
gbr,laptop,apple,,,repairable,2017
gbr,laptop,acer,,,repairable,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,unknown,,,fixed,2017
gbr,laptop,toshiba,,,fixed,2017
gbr,laptop,clevo,,,repairable,2017
gbr,laptop,apple,,,repairable,2017
gbr,laptop,acer,,,repairable,2017
gbr,laptop,lenovo,,,repairable,2017
gbr,laptop,asus,,,repairable,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,apple,,,repairable,2017
gbr,laptop,unknown,,,fixed,2017
gbr,laptop,sony,,,fixed,2017
gbr,laptop,dell,,,repairable,2017
gbr,laptop,msr,,,repairable,2017
gbr,laptop,compaq,,,fixed,2017
gbr,laptop,sony,,,repairable,2017
gbr,laptop,acer,,,fixed,2017
gbr,laptop,sony,,,fixed,2017
gbr,laptop,sony,,,fixed,2017
gbr,laptop,acer,,,fixed,2017
gbr,laptop,hp,,,repairable,2017
gbr,laptop,compaq,,,repairable,2017
gbr,laptop,unknown,,,fixed,2017
gbr,laptop,apple,,,fixed,2017
gbr,laptop,hp,,,fixed,2017
gbr,laptop,hp,,,fixed,2017
gbr,laptop,dell,,,fixed,2017
gbr,laptop,sony,,,repairable,2017
gbr,laptop,samsung,,,fixed,2017
gbr,laptop,hp,,,fixed,2017
gbr,laptop,toshiba,,,fixed,2017
gbr,laptop,samsung,,,repairable,2017
gbr,laptop,hp,,,fixed,2017
gbr,laptop,dell,,,repairable,2017
gbr,laptop,toshiba,,,fixed,2017
gbr,laptop,dell,,,fixed,2017
gbr,laptop,compaq,,,fixed,2017
gbr,laptop,hp,,,repairable,2017
gbr,laptop,lenovo,,,repairable,2017
gbr,laptop,samsung,,,repairable,2017
gbr,laptop,unknown,,,fixed,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,acer,,,end of life,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,apple,,,repairable,2017
gbr,laptop,acer,,,fixed,2017
gbr,laptop,unknown,,,fixed,2017
gbr,laptop,unknown,,,fixed,2017
gbr,laptop,hp,,,fixed,2017
gbr,laptop,hp,,,fixed,2017
gbr,laptop,dell,,,fixed,2017
gbr,laptop,toshiba,,,fixed,2017
gbr,laptop,apple,,,fixed,2017
gbr,laptop,compaq,,,repairable,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,compaq,,,repairable,2017
gbr,laptop,toshiba,,,repairable,2017
gbr,laptop,packard bell,,,fixed,2017
gbr,laptop,acer,,,repairable,2017
gbr,laptop,acer,,,repairable,2017
gbr,laptop,acer,,,fixed,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,dell,,,repairable,2017
gbr,laptop,packard bell,,,repairable,2017
gbr,laptop,hp,,,fixed,2017
gbr,laptop,apple,,,fixed,2017
gbr,laptop,hp,,,fixed,2017
gbr,laptop,dell,,,fixed,2017
gbr,laptop,hp,,,repairable,2017
gbr,laptop,apple,,,repairable,2017
gbr,laptop,asus,,,fixed,2017
gbr,laptop,dell,,,repairable,2017
gbr,laptop,dell,,,repairable,2017
gbr,laptop,hp,,,repairable,2017
gbr,laptop,asus,,,fixed,2017
gbr,laptop,unknown,,,fixed,2017
gbr,laptop,lenovo,,,repairable,2018
gbr,laptop,asus,,,fixed,2018
gbr,laptop,toshiba,,,fixed,2018
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,apple,,,fixed,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,hp,,,fixed,2017
gbr,laptop,apple,,,fixed,2017
gbr,laptop,samsung,,,end of life,2017
gbr,laptop,dell,,,fixed,2017
gbr,laptop,asus,,,fixed,2017
gbr,laptop,apple,,,fixed,2017
gbr,laptop,toshiba,,,repairable,2017
gbr,laptop,unknown,,,fixed,2017
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,acer,,,fixed,2018
gbr,laptop,unknown,,,end of life,2018
gbr,laptop,unknown,,,fixed,2018
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,hp,,,repairable,2018
gbr,laptop,hp,,,repairable,2018
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,acer,2011.0,7.0,repairable,2018
gbr,laptop,unknown,,,fixed,2018
gbr,laptop,hp,2010.0,8.0,repairable,2018
gbr,laptop,unknown,,,fixed,2018
gbr,laptop,medion,,,fixed,2018
gbr,laptop,medion,,,fixed,2018
gbr,laptop,apple,,,repairable,2018
gbr,laptop,sony,,,repairable,2018
gbr,laptop,dell,,,repairable,2018
gbr,laptop,sony,,,fixed,2018
gbr,laptop,sony,,,fixed,2018
gbr,laptop,dell,,,repairable,2018
gbr,laptop,gateway,2010.0,8.0,fixed,2018
gbr,laptop,dell,2007.0,11.0,end of life,2018
gbr,laptop,samsung,2012.0,6.0,fixed,2018
gbr,laptop,hp,,,repairable,2018
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,apple,,,repairable,2018
gbr,laptop,dell,2008.0,10.0,fixed,2018
gbr,laptop,hp,,,fixed,2018
gbr,laptop,hp,2013.0,5.0,repairable,2018
gbr,laptop,unknown,,,end of life,2018
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,sony,,,fixed,2018
gbr,laptop,lenovo,,,fixed,2018
gbr,laptop,apple,,,fixed,2018
gbr,laptop,acer,,,repairable,2018
gbr,laptop,hp,,,repairable,2018
gbr,laptop,apple,,,repairable,2018
gbr,laptop,compaq,2013.0,5.0,repairable,2018
gbr,laptop,samsung,2013.0,5.0,repairable,2018
gbr,laptop,acer,2013.0,5.0,fixed,2018
gbr,laptop,sony,2008.0,10.0,fixed,2018
gbr,laptop,dell,,,repairable,2018
gbr,laptop,sony,,,fixed,2018
gbr,laptop,hp,,,repairable,2018
gbr,laptop,hp,,,repairable,2018
gbr,laptop,hp,,,unknown,2018
gbr,laptop,unknown,,,fixed,2018
gbr,laptop,dell,,,repairable,2018
gbr,laptop,unknown,,,fixed,2018
gbr,laptop,asos,,,fixed,2018
gbr,laptop,dell,,,fixed,2018
gbr,laptop,asus,2016.0,2.0,repairable,2018
gbr,laptop,hp,2012.0,6.0,repairable,2018
gbr,laptop,acer,2014.0,4.0,repairable,2018
gbr,laptop,acer,2013.0,5.0,repairable,2018
gbr,laptop,dell,,,repairable,2018
gbr,laptop,hp,2017.0,1.0,repairable,2018
gbr,laptop,toshiba,,,fixed,2018
gbr,laptop,apple,2017.0,1.0,fixed,2018
gbr,laptop,hp,2011.0,7.0,repairable,2018
gbr,laptop,hp,2010.0,8.0,repairable,2018
gbr,laptop,hp,,,fixed,2018
gbr,laptop,dell,2013.0,5.0,end of life,2018
gbr,laptop,apple,2013.0,5.0,repairable,2018
gbr,laptop,dell,2010.0,8.0,fixed,2018
gbr,laptop,toshiba,2013.0,5.0,fixed,2018
gbr,laptop,asus,2013.0,5.0,repairable,2018
gbr,laptop,apple,2012.0,6.0,repairable,2018
gbr,laptop,toshiba,,,repairable,2018
gbr,laptop,unknown,,,fixed,2018
gbr,laptop,packard bell,,,fixed,2018
gbr,laptop,apple,,,repairable,2018
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,unknown,,,fixed,2018
gbr,laptop,acer,,,repairable,2018
gbr,laptop,unknown,,,unknown,2018
gbr,laptop,unknown,2012.0,5.0,repairable,2017
gbr,laptop,unknown,,,fixed,2014
gbr,laptop,hp,,,repairable,2018
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,hp,2016.0,2.0,repairable,2018
gbr,laptop,acer,2014.0,4.0,repairable,2018
gbr,laptop,dell,2010.0,8.0,end of life,2018
gbr,laptop,hp,2011.0,7.0,repairable,2018
gbr,laptop,unknown,,,unknown,2018
gbr,laptop,unknown,,,fixed,2018
gbr,laptop,unknown,,,fixed,2015
gbr,laptop,unknown,,,fixed,2015
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,end of life,2016
gbr,laptop,unknown,,,end of life,2016
gbr,laptop,unknown,,,fixed,2016
gbr,laptop,unknown,,,repairable,2014
gbr,laptop,unknown,,,fixed,2017
gbr,laptop,unknown,,,fixed,2017
gbr,laptop,unknown,,,end of life,2017
gbr,laptop,unknown,,,end of life,2017
gbr,laptop,unknown,,,end of life,2017
gbr,laptop,unknown,,,end of life,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,unknown,,,repairable,2017
gbr,laptop,samsung,2015.0,3.0,repairable,2018
gbr,laptop,unknown,,,fixed,2018
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,unknown,,,fixed,2018
gbr,laptop,unknown,,,end of life,2018
gbr,laptop,unknown,,,fixed,2018
gbr,laptop,apple,2010.0,8.0,repairable,2018
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,unknown,,,fixed,2018
gbr,laptop,unknown,,,fixed,2018
gbr,laptop,asus,2013.0,5.0,repairable,2018
gbr,laptop,unknown,,,end of life,2018
gbr,laptop,unknown,,,end of life,2018
gbr,laptop,unknown,,,end of life,2018
gbr,laptop,unknown,2013.0,5.0,repairable,2018
gbr,laptop,lenovo,,,fixed,2018
gbr,laptop,unknown,,,fixed,2018
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,sony,2009.0,10.0,fixed,2019
gbr,laptop,dell,2009.0,10.0,end of life,2019
gbr,laptop,lenovo,2015.0,4.0,fixed,2019
gbr,laptop,toshiba,2013.0,6.0,fixed,2019
gbr,laptop,toshiba,2013.0,6.0,repairable,2019
gbr,laptop,unknown,,,fixed,2019
gbr,laptop,unknown,2017.0,2.0,repairable,2019
gbr,laptop,unknown,,,repairable,2018
gbr,laptop,apple,,,repairable,2018
gbr,laptop,unknown,,,repairable,2019
gbr,laptop,unknown,,,repairable,2019
gbr,laptop,unknown,2014.0,5.0,repairable,2019
gbr,laptop,toshiba,2014.0,5.0,fixed,2019
gbr,laptop,apple,,,fixed,2019
gbr,laptop,lenovo,2009.0,10.0,repairable,2019
gbr,laptop,acer,2014.0,5.0,unknown,2019
gbr,laptop,hp,2009.0,10.0,repairable,2019
gbr,laptop,unknown,,,repairable,2019
gbr,laptop,unknown,2013.0,6.0,repairable,2019
gbr,laptop,lenovo,2017.0,2.0,end of life,2019
gbr,laptop,lenovo,,,unknown,2019
gbr,laptop,unknown,,,repairable,2019
gbr,laptop,hp,,,end of life,2019
gbr,laptop,unknown,,,fixed,2019
gbr,laptop,unknown,,,fixed,2019
gbr,laptop,apple,,,repairable,2019
gbr,laptop,apple,,,repairable,2019
gbr,laptop,toshiba,,,repairable,2019
gbr,laptop,unknown,,,fixed,2019
gbr,laptop,asus,,,repairable,2019
gbr,laptop,unknown,,,repairable,2019
gbr,laptop,unknown,,,repairable,2019
gbr,laptop,lenovo,,,repairable,2019
gbr,laptop,unknown,,,repairable,2019
gbr,laptop,unknown,,,fixed,2019
gbr,laptop,toshiba,2015.0,4.0,end of life,2019
gbr,laptop,apple,2015.0,4.0,fixed,2019
gbr,laptop,unknown,,,fixed,2019
gbr,laptop,hp,2015.0,3.5,repairable,2019
gbr,laptop,dell,2006.0,13.0,repairable,2019
gbr,laptop,hp,2017.0,2.0,fixed,2019
gbr,laptop,lenovo,2012.0,7.0,fixed,2019
gbr,laptop,lenovo,,,unknown,2019
gbr,laptop,lenovo,2018.0,0.5,fixed,2019
gbr,laptop,lenovo,,,repairable,2019
gbr,laptop,toshiba,2007.0,12.0,fixed,2019
gbr,laptop,hp,2007.0,12.0,fixed,2019
gbr,laptop,hp,2014.0,5.0,repairable,2019
gbr,laptop,hp,2014.0,5.0,repairable,2019
gbr,laptop,dell,,,end of life,2019
gbr,laptop,hp,2013.0,6.0,fixed,2019
gbr,laptop,hp,,,unknown,2019
gbr,laptop,google,2017.0,2.0,repairable,2019
gbr,laptop,samsung,2012.0,7.0,fixed,2019
gbr,laptop,medion akoya,2009.0,10.0,end of life,2019
gbr,laptop,unknown,,,unknown,2018
gbr,laptop,unknown,,,fixed,2018
gbr,laptop,lenovo,,,fixed,2019
gbr,laptop,dell,2013.0,6.0,repairable,2019
gbr,laptop,samsung,2015.0,4.0,fixed,2019
gbr,laptop,apple,2017.0,2.0,repairable,2019
gbr,laptop,sony,2014.0,5.0,repairable,2019
gbr,laptop,dell,2017.0,2.0,repairable,2019
gbr,laptop,sony,2014.0,5.0,repairable,2019
gbr,laptop,acer,2015.0,4.0,fixed,2019
gbr,laptop,asos,2011.0,8.0,fixed,2019
gbr,laptop,hp,2013.0,6.0,fixed,2019
gbr,laptop,fujitsu,,,fixed,2019
gbr,laptop,toshiba,,,fixed,2019
gbr,laptop,hp,2016.0,3.0,end of life,2019
gbr,laptop,acer,,,fixed,2019
gbr,laptop,packard bell,2015.0,4.0,fixed,2019
gbr,laptop,toshiba,2012.0,7.0,fixed,2019
gbr,laptop,hp,2015.0,4.0,fixed,2019
gbr,laptop,dell,,,repairable,2019
gbr,laptop,medion,2015.0,4.0,fixed,2019
gbr,laptop,sony,2009.0,10.0,repairable,2019
gbr,laptop,sony,2012.0,7.0,fixed,2019
gbr,laptop,sony,2012.0,7.0,repairable,2019
gbr,laptop,lenovo,2017.0,1.5,repairable,2019
gbr,laptop,lenovo,2015.0,4.0,unknown,2019
gbr,laptop,dell,2004.0,15.0,repairable,2019
gbr,laptop,lenovo,2017.0,1.5,fixed,2019
gbr,laptop,unknown,,,unknown,2019
gbr,laptop,asus,2011.0,7.5,fixed,2019
gbr,laptop,unknown,,,repairable,2019
gbr,laptop,toshiba,2009.0,10.0,end of life,2019
gbr,laptop,lenovo,2015.0,4.0,fixed,2019
gbr,laptop,unknown,,,repairable,2019
gbr,laptop,asus,,,end of life,2019
gbr,laptop,hp,2015.0,4.0,repairable,2019
gbr,laptop,hp,2015.0,4.0,fixed,2019
gbr,laptop,dell,2013.0,6.0,fixed,2019
gbr,laptop,asus,2014.0,5.0,fixed,2019
gbr,laptop,toshiba,2010.0,9.0,fixed,2019
gbr,laptop,toshiba,2016.0,3.0,repairable,2019
gbr,laptop,hp,2017.0,2.0,fixed,2019
gbr,laptop,toshiba,2015.0,4.0,fixed,2019
gbr,laptop,unknown,,,end of life,2019
gbr,laptop,unknown,,,fixed,2019
gbr,laptop,unknown,,,fixed,2019
gbr,laptop,unknown,,,fixed,2019
gbr,laptop,unknown,,,repairable,2019
gbr,laptop,samsung,2015.0,4.0,fixed,2019
gbr,laptop,lenovo,2012.0,7.0,fixed,2019
gbr,laptop,compaq,2009.0,10.0,fixed,2019
gbr,laptop,hp,2012.0,7.0,repairable,2019
gbr,laptop,apple,2014.0,5.0,repairable,2019
gbr,laptop,unknown,2014.0,5.0,fixed,2019
gbr,laptop,lenovo,2015.0,4.0,repairable,2019
gbr,laptop,toshiba,,,fixed,2019
gbr,laptop,acer,,,fixed,2019
gbr,laptop,acer,2012.0,7.0,fixed,2019
gbr,laptop,asos,,,repairable,2019
gbr,laptop,lenovo,,,fixed,2019
gbr,laptop,hp,2014.0,5.0,fixed,2019
gbr,laptop,hp,2009.0,10.0,repairable,2019
gbr,laptop,hp,2014.0,5.0,repairable,2019
gbr,laptop,sony,2013.0,6.0,repairable,2019
gbr,laptop,dell,,,repairable,2019
gbr,laptop,acer,2014.0,5.0,fixed,2019
gbr,laptop,apple,2010.0,9.0,fixed,2019
gbr,laptop,apple,2010.0,9.0,repairable,2019
gbr,laptop,hp,,,fixed,2019
gbr,laptop,dell,,,fixed,2019
gbr,laptop,sony,,,fixed,2019
gbr,laptop,toshiba,2014.0,5.0,fixed,2019
gbr,laptop,lenovo,2018.0,0.5,fixed,2019
gbr,laptop,samsung,2010.0,9.0,fixed,2019
gbr,laptop,toshiba,2012.0,7.0,end of life,2019
gbr,laptop,toshiba,2012.0,7.0,fixed,2019
gbr,laptop,toshiba,2014.0,4.5,end of life,2019
gbr,laptop,packard bell,2016.0,3.0,repairable,2019
gbr,laptop,toshiba,2009.0,10.0,repairable,2019
gbr,laptop,hp,2017.0,1.5,fixed,2019
gbr,laptop,hp,2015.0,4.0,fixed,2019
gbr,laptop,toshiba,2009.0,10.0,fixed,2019
gbr,laptop,packard bell,2013.0,6.0,fixed,2019
gbr,laptop,dell,2006.0,13.0,fixed,2019
gbr,laptop,lenovo,2018.0,0.5,fixed,2019
gbr,laptop,fujitsu,2017.0,1.5,fixed,2019
gbr,laptop,unknown,2013.0,6.0,fixed,2019
gbr,laptop,apple,2008.0,11.0,repairable,2019
gbr,laptop,fujitsu,2011.0,8.0,fixed,2019
gbr,laptop,hp,2012.0,7.0,end of life,2019
gbr,laptop,compaq,2012.0,7.0,repairable,2019
gbr,laptop,geo,2018.0,0.5,fixed,2019
gbr,laptop,toshiba,2011.0,8.0,repairable,2019
gbr,laptop,sony,2012.0,7.0,repairable,2019
gbr,laptop,apple,2010.0,9.0,repairable,2019
gbr,laptop,lenovo,2017.0,2.0,fixed,2019
gbr,laptop,lenovo,,,repairable,2019
gbr,laptop,unknown,,,fixed,2019
gbr,laptop,acer,2014.0,5.0,repairable,2019
gbr,laptop,packard bell,2011.0,8.0,fixed,2019
gbr,laptop,asus,2009.0,10.0,fixed,2019
gbr,laptop,hp,2014.0,5.0,fixed,2019
gbr,laptop,dell,2009.0,10.0,fixed,2019
gbr,laptop,lenovo,2016.0,3.0,repairable,2019
gbr,laptop,asus,2012.0,7.0,fixed,2019
gbr,laptop,acer,2013.0,6.0,fixed,2019
gbr,laptop,hp,2018.0,0.5,fixed,2019
gbr,laptop,asus,2013.0,6.0,fixed,2019
gbr,laptop,dell,2014.0,5.0,repairable,2019
